Section	Id	Action
Main	_SWS_TOGSELMASTER	SWS: Toggle master track select
Main	_SWS_SETWINDOWSIZE	SWS: Set reaper window size to reaper.ini setwndsize
Main	_SWS_HSCROLL10	SWS: Horizontal scroll to put edit cursor at 10%
Main	_SWS_HSCROLL50	SWS: Horizontal scroll to put edit cursor at 50%
Main	_SWS_HSCROLLPLAY10	SWS: Horizontal scroll to put play cursor at 10%
Main	_SWS_HSCROLLPLAY50	SWS: Horizontal scroll to put play cursor at 50%
Main	_SWS_VZOOMFIT	SWS: Vertical zoom to selected tracks
Main	_SWS_VZOOMFITMIN	SWS: Vertical zoom to selected tracks, minimize others
Main	_SWS_VZOOMIITEMS	SWS: Vertical zoom to selected items
Main	_SWS_VZOOMITEMSMIN	SWS: Vertical zoom to selected items, minimize others
Main	_SWS_VZOOMFIT_NO_ENV	SWS: Vertical zoom to selected tracks (ignore last track's envelope lanes)
Main	_SWS_VZOOMFITMIN_NO_ENV	SWS: Vertical zoom to selected tracks, minimize others (ignore last track's envelope lanes)
Main	_SWS_VZOOMIITEMS_NO_ENV	SWS: Vertical zoom to selected items (ignore last track's envelope lanes)
Main	_SWS_VZOOMITEMSMIN_NO_ENV	SWS: Vertical zoom to selected items, minimize others (ignore last track's envelope lanes)
Main	_SWS_HZOOMITEMS	SWS: Horizontal zoom to selected items
Main	_SWS_ITEMZOOM	SWS: Zoom to selected items
Main	_SWS_ITEMZOOMMIN	SWS: Zoom to selected items, minimize others
Main	_SWS_ZOOMSIT	SWS: Zoom to selected items or time selection
Main	_SWS_ZOOMSITMIN	SWS: Zoom to selected items or time selection, minimize others
Main	_SWS_ITEMZOOM_NO_ENV	SWS: Zoom to selected items (ignore last track's envelope lanes)
Main	_SWS_ITEMZOOMMIN_NO_ENV	SWS: Zoom to selected items, minimize others (ignore last track's envelope lanes)
Main	_SWS_ZOOMSIT_NO_ENV	SWS: Zoom to selected items or time selection (ignore last track's envelope lanes)
Main	_SWS_ZOOMSITMIN_NO_ENV	SWS: Zoom to selected items or time selection, minimize others (ignore last track's envelope lanes)
Main	_SWS_TOGZOOMTT	SWS: Toggle zoom to selected tracks and time selection
Main	_SWS_TOGZOOMTTMIN	SWS: Toggle zoom to selected tracks and time selection, minimize others
Main	_SWS_TOGZOOMTTHIDE	SWS: Toggle zoom to selected tracks and time selection, hide others
Main	_SWS_TOGZOOMI	SWS: Toggle zoom to selected items or time selection
Main	_SWS_TOGZOOMIMIN	SWS: Toggle zoom to selected items or time selection, minimize other tracks
Main	_SWS_TOGZOOMIHIDE	SWS: Toggle zoom to selected items or time selection, hide other tracks
Main	_SWS_TOGZOOMIONLY	SWS: Toggle zoom to selected items
Main	_SWS_TOGZOOMIONLYMIN	SWS: Toggle zoom to selected items, minimize other tracks
Main	_SWS_TOGZOOMIONLYHIDE	SWS: Toggle zoom to selected items, hide other tracks
Main	_SWS_TOGZOOMTT_NO_ENV	SWS: Toggle zoom to selected tracks and time selection (ignore last track's envelope lanes)
Main	_SWS_TOGZOOMTTMIN_NO_ENV	SWS: Toggle zoom to selected tracks and time selection, minimize others (ignore last track's envelope lanes)
Main	_SWS_TOGZOOMTTHIDE_NO_ENV	SWS: Toggle zoom to selected tracks and time selection, hide others (ignore last track's envelope lanes)
Main	_SWS_TOGZOOMI_NO_ENV	SWS: Toggle zoom to selected items or time selection (ignore last track's envelope lanes)
Main	_SWS_TOGZOOMIMIN_NO_ENV	SWS: Toggle zoom to selected items or time selection, minimize other tracks (ignore last track's envelope lanes)
Main	_SWS_TOGZOOMIHIDE_NO_ENV	SWS: Toggle zoom to selected items or time selection, hide other tracks (ignore last track's envelope lanes)
Main	_SWS_TOGZOOMIONLY_NO_ENV	SWS: Toggle zoom to selected items (ignore last track's envelope lanes)
Main	_SWS_TOGZOOMIONLYMIN_NO_ENV	SWS: Toggle zoom to selected items, minimize other tracks (ignore last track's envelope lanes)
Main	_SWS_TOGZOOMIONLYHIDE_NO_ENV	SWS: Toggle zoom to selected items, hide other tracks (ignore last track's envelope lanes)
Main	_SWS_TOGZOOMHORIZ	SWS: Toggle horizontal zoom to selected items or time selection
Main	_SWS_TOGZOOMHORIZ_ITEMS	SWS: Toggle horizontal zoom to selected items
Main	_SWS_TOGZOOMHORIZ_TSEL	SWS: Toggle horizontal zoom to time selection
Main	_SWS_SCROLL_L10	SWS: Scroll left 10%
Main	_SWS_SCROLL_R10	SWS: Scroll right 10%
Main	_SWS_SCROLL_L1	SWS: Scroll left 1%
Main	_SWS_SCROLL_R1	SWS: Scroll right 1%
Main	_SWS_SAVEVIEW	SWS: Save current arrange view, slot 1
Main	_WOL_SAVEVIEWS2	SWS: Save current arrange view, slot 2
Main	_WOL_SAVEVIEWS3	SWS: Save current arrange view, slot 3
Main	_WOL_SAVEVIEWS4	SWS: Save current arrange view, slot 4
Main	_WOL_SAVEVIEWS5	SWS: Save current arrange view, slot 5
Main	_SWS_RESTOREVIEW	SWS: Restore arrange view, slot 1
Main	_WOL_RESTOREVIEWS2	SWS: Restore arrange view, slot 2
Main	_WOL_RESTOREVIEWS3	SWS: Restore arrange view, slot 3
Main	_WOL_RESTOREVIEWS4	SWS: Restore arrange view, slot 4
Main	_WOL_RESTOREVIEWS5	SWS: Restore arrange view, slot 5
Main	_SWS_UNDOZOOM	SWS: Undo zoom
Main	_SWS_REDOZOOM	SWS: Redo zoom
Main	_SWS_ZOOM	SWS: Zoom tool (marquee)
Main	_SWS_ZOOMPREFS	SWS: Zoom preferences
Main	_SWS_EN_DRAGZOOM_BOT	SWS: Toggle drag zoom enable (ruler bottom half)
Main	_SWS_EN_DRAGZOOM_TOP	SWS: Toggle drag zoom enable (ruler top half)
Main	_FNG_ENVRIGHT_16	SWS/FNG: Move selected envelope points right (16th)
Main	_FNG_ENVLEFT_16	SWS/FNG: Move selected envelope points left (16th)
Main	_FNG_ENVRIGHT_32	SWS/FNG: Move selected envelope points right (32nd)
Main	_FNG_ENVLEFT_32	SWS/FNG: Move selected envelope points left (32nd)
Main	_FNG_ENVUP	SWS/FNG: Move selected envelope points up
Main	_FNG_ENVDOWN	SWS/FNG: Move selected envelope points down
Main	_FNG_ENV_LINEARADD	SWS/FNG: Shift selected envelope points up on right
Main	_FNG_ENV_LINEARSUB	SWS/FNG: Shift selected envelope points down on right
Main	_FNG_ENV_LINEARADD_REV	SWS/FNG: Shift selected envelope points up on left
Main	_FNG_ENV_LINEARSUB_REV	SWS/FNG: Shift selected envelope points down on left
Main	_FNG_ENV_EXP_MID	SWS/FNG: Expand amplitude of selected envelope points around midpoint
Main	_FNG_ENV_COMPR_MID	SWS/FNG: Compress amplitude of selected envelope points around midpoint
Main	_FNG_ENV_TIME_COMP	SWS/FNG: Time compress selected envelope points
Main	_FNG_ENV_TIME_STRETCH	SWS/FNG: Time stretch selected envelope points
Main	_FNG_EXPAND	SWS/FNG: Expand selected media items
Main	_FNG_CONTRACT	SWS/FNG: Contract selected media items
Main	_FNG_EXPAND_F	SWS/FNG: Expand selected media items (fine)
Main	_FNG_CONTRACT_F	SWS/FNG: Contract selected media items (fine)
Main	_FNG_EXPAND_BAR1	SWS/FNG: Expand/contract selected media items to bar
Main	_FNG_EXPAND_BY2	SWS/FNG: Expand selected media items by 2
Main	_FNG_CONTRACT_BY_HALF	SWS/FNG: Contract selected media items by 1/2
Main	_FNG_CLEAN_OVERLAP	SWS/FNG: Clean selected overlapping media items on same track
Main	_FNG_LEGATO_LENGTH	SWS/FNG: Legato selected media items on same track
Main	_FNG_LEGATO_RATE	SWS/FNG: Legato selected media items on same track (change rate)
Main	_FNG_ROTATE_POS	SWS/FNG: Rotate selected media items positions
Main	_FNG_ROTATE_POSLEN	SWS/FNG: Rotate selected media items positions and lengths
Main	_FNG_ROTATE_POS_REV	SWS/FNG: Rotate selected media items positions (reverse)
Main	_FNG_ROTATE_POSLEN_REV	SWS/FNG: Rotate selected media items positions and lengths (reverse)
Main	_FNG_MIDI_BASIC	SWS/FNG: Insert MIDI item with note C4 of size 32nd
Main	_FNG_MIDI_UP_SEMI	SWS/FNG: Transpose selected MIDI items up a semitone
Main	_FNG_MIDI_DN_SEMI	SWS/FNG: Transpose selected MIDI items down a semitone
Main	_FNG_MIDI_UP_OCT	SWS/FNG: Transpose selected MIDI items up an octave
Main	_FNG_MIDI_DN_OCT	SWS/FNG: Transpose selected MIDI items down an octave
Main	_FNG_MIDI_NAME	SWS/FNG: Set selected MIDI items name to first note
Main	_FNG_MIDI_UP_VEL1	SWS/FNG: Increase selected MIDI items velocity by 1
Main	_FNG_MIDI_UP_VELM1	SWS/FNG: Decrease selected MIDI items velocity by 1
Main	_FNG_MIDI_UP_VEL10	SWS/FNG: Increase selected MIDI items velocity by 10
Main	_FNG_MIDI_UP_VELM10	SWS/FNG: Decrease selected MIDI items velocity by 10
Main	_FNG_RATE_1_2	SWS/FNG: Time stretch selected items by 2
Main	_FNG_RATE_2	SWS/FNG: Time compress selected items by 1/2
Main	_FNG_RATE_1_101	SWS/FNG: Time stretch selected items (fine)
Main	_FNG_RATE_101	SWS/FNG: Time compress selected items (fine)
Main	_FNG_MOVE_TO_EDIT	SWS/FNG: Move selected items to edit cursor
Main	_FNG_TIME_SEL_NOT_START	SWS/FNG: Unselect items that do not start in time selection
Main	_FNG_MIDI_HW_EMULATION_APPLY	SWS/FNG: Apply MIDI hardware emulation to selected midi takes
Main	_FNG_MIDI_HW_EMULATION_SETTINGS	SWS/FNG: MIDI hardware emulation settings
Main	_FNG_SELECT_MUTED	SWS/FNG: Select muted MIDI notes in active MIDI editor
Main	_FNG_QUANTIZE_TO_GRID	SWS/FNG: Quantize item positions and MIDI note positions to grid
Main	_FNG_SELECT_NOTES_NEAR_EDIT_CURSOR	SWS/FNG: Select notes nearest edit cursor in active MIDI editor
Main	_FNG_APPLY_GROOVE	SWS/FNG: Apply groove to selected media items (within 16th)
Main	_FNG_APPLY_GROOVE_32	SWS/FNG: Apply groove to selected media items (within 32nd)
Main	_FNG_APPLY_MIDI_GROOVE_16	SWS/FNG: Apply groove to selected MIDI notes in active MIDI editor (within 16th)
Main	_FNG_APPLY_MIDI_GROOVE_32	SWS/FNG: Apply groove to selected MIDI notes in active MIDI editor (within 32nd)
Main	_FNG_GET_GROOVE	SWS/FNG: Get groove from selected media items
Main	_FNG_GET_GROOVE_MIDI	SWS/FNG: Get groove from selected MIDI notes in active MIDI editor
Main	_FNG_SAVE_GROOVE	SWS/FNG: Save groove template to file
Main	_FNG_LOAD_GROOVE	SWS/FNG: Load groove template from file
Main	_FNG_SHOW_GROOVE	SWS/FNG: Show current groove template
Main	_FNG_GROOVE_MARKERS	SWS/FNG: Toggle groove markers
Main	_FNG_GROOVE_MARKERS_2	SWS/FNG: Toggle groove markers 2x
Main	_FNG_GROOVE_MARKERS_4	SWS/FNG: Toggle groove markers 4x
Main	_FNG_GROOVE_MARKERS_8	SWS/FNG: Toggle groove markers 8x
Main	_FNG_GROOVE_MARKER_START_CUR	SWS/FNG: Set groove marker start to edit cursor
Main	_FNG_GROOVE_MARKER_START_BAR	SWS/FNG: Set groove marker start to current bar
Main	_FNG_GROOVE_TOOL	SWS/FNG: Show groove tool
Main	_FNG_APPLY_SEL_GROOVE	SWS/FNG: Apply selected groove (use curent settings from opened groove tool)
Main	_FNG_CYCLE_CC_LANE	SWS/FNG: Cycle through CC lanes in active MIDI editor
Main	_FNG_CYCLE_CC_LANE_KEEP_HEIGHT	SWS/FNG: Cycle through CC lanes in active MIDI editor (keep lane heights constant)
Main	_FNG_SHOW_USED_CC_LANES	SWS/FNG: Show only used CC lanes in active MIDI editor
Main	_FNG_HIDE_UNUSED_CC_LANES	SWS/FNG: Hide unused CC lanes in active MIDI editor
Main	_FNG_TOP_CC_LANE	SWS/FNG: Show only top CC lane in active MIDI editor
Main	_PADRE_ENVLFO	SWS/PADRE: Envelope LFO generator
Main	_PADRE_ENVPROC	SWS/PADRE: Envelope processor
Main	_PADRE_SHRINK_128	SWS/PADRE: Shrink selected items: -128 samples
Main	_PADRE_SHRINK_256	SWS/PADRE: Shrink selected items: -256 samples
Main	_PADRE_SHRINK_512	SWS/PADRE: Shrink selected items: -512 samples
Main	_PADRE_SHRINK_1024	SWS/PADRE: Shrink selected items: -1024 samples
Main	_PADRE_SHRINK_2048	SWS/PADRE: Shrink selected items: -2048 samples
Main	_SWS_ABOUT	SWS: About
Main	_S&M_WHATSNEW	SWS/S&M: What's new...
Main	_AUTORENDER	SWS/Shane: Batch Render Regions
Main	_AUTORENDER_METADATA	SWS/Shane: Autorender: Edit Project Metadata
Main	_AUTORENDER_OPEN_RENDER_PATH	SWS/Shane: Autorender: Open Render Path
Main	_AUTORENDER_HELP	SWS/Shane: Autorender: Show Instructions
Main	_AUTORENDER_PREFERENCES	SWS/Shane: Autorender: Global Preferences
Main	_IX_LABEL_PROC	SWS/IX: Label processor
Main	_IX_PLAYLIST_IMPORT	SWS/IX: Import m3u/pls playlist
Main	_BR_CONTEXTUAL_TOOLBARS_PREF	SWS/BR: Contextual toolbars...
Main	_BR_CONTEXTUAL_TOOLBAR_01	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 1
Main	_BR_CONTEXTUAL_TOOLBAR_02	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 2
Main	_BR_CONTEXTUAL_TOOLBAR_03	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 3
Main	_BR_CONTEXTUAL_TOOLBAR_04	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 4
Main	_BR_CONTEXTUAL_TOOLBAR_05	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 5
Main	_BR_CONTEXTUAL_TOOLBAR_06	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 6
Main	_BR_CONTEXTUAL_TOOLBAR_07	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 7
Main	_BR_CONTEXTUAL_TOOLBAR_08	SWS/BR: Open/close contextual toolbar under mouse cursor, preset 8
Main	_BR_EXC_CONTEXTUAL_TOOLBAR_01	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 1
Main	_BR_EXC_CONTEXTUAL_TOOLBAR_02	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 2
Main	_BR_EXC_CONTEXTUAL_TOOLBAR_03	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 3
Main	_BR_EXC_CONTEXTUAL_TOOLBAR_04	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 4
Main	_BR_EXC_CONTEXTUAL_TOOLBAR_05	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 5
Main	_BR_EXC_CONTEXTUAL_TOOLBAR_06	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 6
Main	_BR_EXC_CONTEXTUAL_TOOLBAR_07	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 7
Main	_BR_EXC_CONTEXTUAL_TOOLBAR_08	SWS/BR: Exclusive toggle contextual toolbar under mouse cursor, preset 8
Main	_SWS_BRMOVEEDITTONEXTENV	SWS/BR: Move edit cursor to next envelope point
Main	_SWS_BRMOVEEDITSELNEXTENV	SWS/BR: Move edit cursor to next envelope point and select it
Main	_SWS_BRMOVEEDITTONEXTENVADDSELL	SWS/BR: Move edit cursor to next envelope point and add to selection
Main	_SWS_BRMOVEEDITTOPREVENV	SWS/BR: Move edit cursor to previous envelope point
Main	_SWS_BRMOVEEDITSELPREVENV	SWS/BR: Move edit cursor to previous envelope point and select it
Main	_SWS_BRMOVEEDITTOPREVENVADDSELL	SWS/BR: Move edit cursor to previous envelope point and add to selection
Main	_BR_ENV_SEL_NEXT_POINT	SWS/BR: Select next envelope point
Main	_BR_ENV_SEL_PREV_POINT	SWS/BR: Select previous envelope point
Main	_BR_ENV_SEL_EXPAND_RIGHT	SWS/BR: Expand envelope point selection to the right
Main	_BR_ENV_SEL_EXPAND_LEFT	SWS/BR: Expand envelope point selection to the left
Main	_BR_ENV_SEL_EXPAND_RIGHT_END	SWS/BR: Expand envelope point selection to the right (end point only)
Main	_BR_ENV_SEL_EXPAND_L_END	SWS/BR: Expand envelope point selection to the left (end point only)
Main	_BR_ENV_SEL_SHRINK_RIGHT	SWS/BR: Shrink envelope point selection from the right
Main	_BR_ENV_SEL_SHRINK_LEFT	SWS/BR: Shrink envelope point selection from the left
Main	_BR_ENV_SEL_SHRINK_RIGHT_END	SWS/BR: Shrink envelope point selection from the right (end point only)
Main	_BR_ENV_SEL_SHRINK_LEFT_END	SWS/BR: Shrink envelope point selection from the left (end point only)
Main	_BR_ENV_SEL_PT_GRID	SWS/BR: Select envelope points on grid
Main	_BR_ENV_SEL_PT_GRID_TS	SWS/BR: Select envelope points on grid (obey time selection, if any)
Main	_BR_ENV_SEL_PT_NO_GRID	SWS/BR: Select envelope points between grid
Main	_BR_ENV_SEL_PT_NO_GRID_TS	SWS/BR: Select envelope points between grid (obey time selection, if any)
Main	_BR_ENV_ADD_SEL_PT_GRID	SWS/BR: Add envelope points located on grid to existing selection
Main	_BR_ENV_ADD_SEL_PT_GRID_TS	SWS/BR: Add envelope points located on grid to existing selection (obey time selection, if any)
Main	_BR_ENV_ADD_SEL_PT_NO_GRID	SWS/BR: Add envelope points located between grid to existing selection
Main	_BR_ENV_ADD_SEL_PT_NO_GRID_TS	SWS/BR: Add envelope points located between grid to existing selection (obey time selection, if any)
Main	_BR_ENV_DEL_PT_GRID	SWS/BR: Delete envelope points on grid
Main	_BR_ENV_DEL_PT_GRID_TS	SWS/BR: Delete envelope points on grid (obey time selection, if any)
Main	_BR_ENV_DEL_PT_NO_GRID	SWS/BR: Delete envelope points between grid
Main	_BR_ENV_DEL_PT_NO_GRID_TS	SWS/BR: Delete envelope points between grid (obey time selection, if any)
Main	_BR_ENV_INS_PT_GRID	SWS/BR: Insert envelope points on grid using shape of the previous point
Main	_BR_ENV_INS_PT_GRID_TS	SWS/BR: Insert envelope points on grid using shape of the previous point (obey time selection, if any)
Main	_BR_ENV_TO_CC	SWS/BR: Convert selected points in selected envelope to CC events in last clicked CC lane in last active MIDI editor
Main	_BR_ENV_TO_CC_CLEAR	SWS/BR: Convert selected points in selected envelope to CC events in last clicked CC lane in last active MIDI editor (clear existing events)
Main	_BR_ENV_CURVE_TO_CC	SWS/BR: Convert selected envelope's curve in time selection to CC events in last clicked CC lane in last active MIDI editor
Main	_BR_ENV_CURVE_TO_CC_CLEAR	SWS/BR: Convert selected envelope's curve in time selection to CC events in last clicked CC lane in last active MIDI editor (clear existing events)
Main	_BR_ENV_SHIFT_SEL_LEFT	SWS/BR: Shift envelope point selection left
Main	_BR_ENV_SHIFT_SEL_RIGHT	SWS/BR: Shift envelope point selection right
Main	_BR_ENV_SEL_PEAKS_ADD	SWS/BR: Select peaks in envelope (add to selection)
Main	_BR_ENV_SEL_PEAKS	SWS/BR: Select peaks in envelope
Main	_BR_ENV_SEL_DIPS_ADD	SWS/BR: Select dips in envelope (add to selection)
Main	_BR_ENV_SEL_DIPS	SWS/BR: Select dips in envelope
Main	_BR_ENV_UNSEL_OUT_TIME_SEL	SWS/BR: Unselect envelope points outside time selection
Main	_BR_ENV_UNSEL_IN_TIME_SEL	SWS/BR: Unselect envelope points in time selection
Main	_BR_SET_ENV_TO_NEXT_VAL	SWS/BR: Set selected envelope points to next point's value
Main	_BR_SET_ENV_TO_PREV_VAL	SWS/BR: Set selected envelope points to previous point's value
Main	_BR_SET_ENV_TO_LAST_SEL_VAL	SWS/BR: Set selected envelope points to last selected point's value
Main	_BR_SET_ENV_TO_FIRST_SEL_VAL	SWS/BR: Set selected envelope points to first selected point's value
Main	_BR_MOVE_CLOSEST_ENV_ECURSOR	SWS/BR: Move closest envelope point to edit cursor
Main	_BR_MOVE_CLOSEST_SEL_ENV_ECURSOR	SWS/BR: Move closest selected envelope point to edit cursor
Main	_BR_INSERT_2_ENV_POINT_TIME_SEL	SWS/BR: Insert 2 envelope points at time selection
Main	_BR_INS_2_ENV_POINT_TIME_SEL_ALL	SWS/BR: Insert 2 envelope points at time selection to all visible track envelopes
Main	_BR_INS_2_ENV_POINT_TIME_SEL_TRACKS	SWS/BR: Insert 2 envelope points at time selection to all visible track envelopes in selected tracks
Main	_BR_COPY_ENV_PT_SEL_TR_ENVS_VIS	SWS/BR: Copy selected points in selected envelope to all visible envelopes in selected tracks
Main	_BR_COPY_ENV_PT_SEL_TR_ENVS_REC	SWS/BR: Copy selected points in selected envelope to all visible record-armed envelopes in selected tracks
Main	_BR_COPY_ENV_TS_SEL_TR_ENVS_VIS	SWS/BR: Copy points in time selection in selected envelope to all visible envelopes in selected tracks
Main	_BR_COPY_ENV_TS_SEL_TR_ENVS_REC	SWS/BR: Copy points in time selection in selected envelope to all visible record-armed in envelopes of selected tracks
Main	_BR_COPY_ENV_PT_SEL_TR_ENVS_VIS_CUR	SWS/BR: Copy selected points in selected envelope to all visible envelopes in selected tracks (paste at edit cursor)
Main	_BR_COPY_ENV_PT_SEL_TR_ENVS_REC_CUR	SWS/BR: Copy selected points in selected envelope to all visible record-armed envelopes in selected tracks (paste at edit cursor)
Main	_BR_COPY_ENV_TS_SEL_TR_ENVS_VIS_CUR	SWS/BR: Copy points in time selection in selected envelope to all visible envelopes in selected tracks (paste at edit cursor)
Main	_BR_COPY_ENV_TS_SEL_TR_ENVS_REC_CUR	SWS/BR: Copy points in time selection in selected envelope to all visible record-armed in envelopes of selected tracks (paste at edit cursor)
Main	_BR_COPY_ENV_PT_SEL_TR_ENVS_MOUSE	SWS/BR: Copy selected points in selected envelope to envelope at mouse cursor
Main	_BR_COPY_ENV_TS_SEL_TR_ENVS_MOUSE	SWS/BR: Copy points in time selection in selected envelope to envelope at mouse cursor
Main	_BR_COPY_ENV_PT_SEL_TR_ENVS_MOUSE_CUR	SWS/BR: Copy selected points in selected envelope to to envelope at mouse cursor (paste at edit cursor)
Main	_BR_COPY_ENV_TS_SEL_TR_ENVS_MOUSE_CUR	SWS/BR: Copy points in time selection in selected envelope to envelope at mouse cursor (paste at edit cursor)
Main	_BR_FIT_ENV_POINTS_TO_TIMESEL	SWS/BR: Fit selected envelope points to time selection
Main	_BR_ENV_POINT_MOUSE_CURSOR	SWS/BR: Insert new envelope point at mouse cursor using value at current position (obey snapping)
Main	_BR_INC_VOL_ENV_PT_01.db	SWS/BR: Increase selected envelope points by 0.1 db (volume envelope only)
